Date,ADBE,BA,CSCO,DIS,EQIX,FB,GOOG,JPM,KO,MCD,MSFT,NIO,NKE,NVDA,SBUX,SQ,V,WMT,ABT,ACN,AON,AZN,BK,CL,JNJ
1962-11-21,,0.16536626199999999,,0.048259709000000005,,,,,0.042219575,,,,,,,,,,,,,,,,0.050937112
1962-11-23,,0.16736458199999998,,0.047468632000000004,,,,,0.043212231,,,,,,,,,,,,,,,,0.051210385
1962-11-26,,0.15637356,,0.046083752,,,,,0.043543182,,,,,,,,,,,,,,,,0.052486147999999996
1962-11-27,,0.15387572300000002,,0.047468632000000004,,,,,0.043675531,,,,,,,,,,,,,,,,0.053214815
1962-11-28,,0.154375061,,0.047665915999999996,,,,,0.043928813,,,,,,,,,,,,,,,,0.054855287
1962-11-29,,0.15637356,,0.047468632000000004,,,,,0.044262204000000006,,,,,,,,,,,,,,,,0.054672897000000005
1962-11-30,,0.155374452,,0.045292683,,,,,0.045995247,,,,,,,,,,,,,,,,0.054672897000000005
1962-03-12,,0.154375061,,0.045688532000000004,,,,,0.045062065,,,,,,,,,,,,,,,,0.05376187
1962-04-12,,0.15637356,,0.046479630999999993,,,,,0.045995247,,,,,,,,,,,,,,,,0.054126207
1962-05-12,,0.158371866,,0.046281695,,,,,0.046328670999999995,,,,,,,,,,,,,,,,0.054126207
1962-06-12,,0.15687336,,0.046281695,,,,,0.045728613,,,,,,,,,,,,,,,,0.05430859
1962-07-12,,0.155873984,,0.045292683,,,,,0.045861926,,,,,,,,,,,,,,,,0.055037595
1962-10-12,,0.15387572300000002,,0.044501584000000004,,,,,0.04432876,,,,,,,,,,,,,,,,0.05430859
1962-11-12,,0.15387572300000002,,0.044896810999999995,,,,,0.044862207,,,,,,,,,,,,,,,,0.053943895
1962-12-12,,0.154375061,,0.045885845999999994,,,,,0.045062065,,,,,,,,,,,,,,,,0.054490585
1962-12-13,,0.15287652599999998,,0.04549061099999999,,,,,0.045595359,,,,,,,,,,,,,,,,0.053943895
1962-12-14,,0.15337604300000002,,0.044303674,,,,,0.047061965,,,,,,,,,,,,,,,,0.054672897000000005
1962-12-17,,0.148879811,,0.045094755,,,,,0.046661995,,,,,,,,,,,,,,,,0.053943895
1962-12-18,,0.146881178,,0.044776417,,,,,0.046128549000000005,,,,,,,,,,,,,,,,0.05376187
1962-12-19,,0.147380903,,0.044572018,,,,,0.046128549000000005,,,,,,,,,,,,,,,,0.054672897000000005
