Date,ADBE,BA,CSCO,DIS,EQIX,FB,GOOG,JPM,KO,MCD,MSFT,NIO,NKE,NVDA,SBUX,SQ,V,WMT
2005-08-24,28.03000068664551,47.5827751159668,13.10201358795166,20.622854232788086,31.94415855407715,,140.7574005126953,22.493013381958008,13.68624496459961,20.900182723999023,19.38081932067871,,8.200473785400389,8.939756393432617,10.282807350158693,,,32.414321899414055
2005-08-25,27.59000015258789,47.63947677612305,13.072099685668945,20.46046257019043,31.95234680175781,,140.76736450195312,22.67243385314941,13.679993629455565,21.102968215942386,19.539854049682614,,8.217964172363281,9.001049995422363,10.284883499145508,,,32.229293823242195
2005-08-26,27.53000068664551,47.00153732299805,13.012272834777832,20.566017150878906,32.00143814086914,,141.26052856445312,22.360130310058594,13.605053901672365,21.2170467376709,19.496488571166992,,8.20252799987793,8.863137245178223,10.282807350158693,,,32.521068572998054
2005-08-29,27.29999923706055,47.9017333984375,13.191752433776855,20.58225440979004,31.91143035888672,,143.68643188476562,22.532888412475586,13.73932647705078,21.02058982849121,19.626598358154297,,8.173723220825195,8.878462791442871,10.239105224609377,,,32.485485076904304
2005-08-30,27.1200008392334,47.30634689331055,13.094534873962402,20.533540725708008,31.90323829650879,,143.0986328125,22.31361198425293,13.548847198486328,20.53263092041016,19.64828872680664,,8.056425094604492,9.197193145751953,10.10594367980957,,,32.158130645751946
2005-08-31,27.040000915527344,47.50479507446289,13.176796913146973,20.45234680175781,31.886890411376953,,142.46600341796875,22.51960372924805,13.73932647705078,20.56431198120117,19.792865753173828,,8.119190216064451,9.402528762817383,10.20166015625,,,31.994468688964844
2005-09-01,26.82999992370605,46.77472305297852,13.199230194091795,20.046382904052734,31.412311553955078,,142.5905303955078,22.63256645202637,13.70185089111328,19.993953704833984,19.66275787353516,,8.051278114318848,9.40559196472168,10.130911827087402,,,32.02292251586914
2005-09-02,26.63999938964844,45.60517120361328,13.251579284667967,20.103219985961914,31.32230567932129,,143.68643188476562,22.66578865051269,13.708100318908693,20.21576499938965,19.532629013061523,,7.924725532531737,9.252358436584473,10.049765586853027,,,31.702699661254886
2005-09-06,27.35000038146973,46.0942611694336,13.610544204711914,20.436107635498047,31.53504180908203,,143.01893615722656,22.971454620361328,13.901700019836426,20.697391510009766,19.518171310424805,,8.018353462219237,9.328974723815918,10.099701881408693,,,32.513938903808594
2005-09-07,27.190000534057614,45.71858596801758,13.760107040405273,20.476707458496094,31.657773971557614,,146.8844451904297,23.18408966064453,13.94228458404541,21.3564567565918,19.40973663330078,,7.92986536026001,9.626248359680176,10.043522834777832,,,32.634918212890625
2005-09-08,27.61000061035156,45.78238296508789,13.7376708984375,20.257488250732425,33.99794769287109,,147.14346313476562,23.01796913146973,13.82675838470459,21.147329330444336,19.236236572265625,,8.091154098510742,9.739646911621094,10.031041145324707,,,32.634918212890625
2005-09-09,27.29999923706055,46.35651779174805,13.89471435546875,20.33055686950684,34.80800247192383,,148.98655700683594,23.13758659362793,13.75493621826172,21.635295867919922,19.214557647705078,,8.092180252075195,9.865300178527832,10.06849193572998,,,32.656272888183594
2005-09-12,27.25,46.1722297668457,13.819931030273438,20.395517349243164,35.348052978515625,,154.2916717529297,22.971454620361328,13.817390441894533,21.41983795166016,19.236236572265625,,8.244710922241211,9.831584930419922,10.083057403564453,,,32.656272888183594
2005-09-13,26.81999969482422,46.35651779174805,13.647930145263672,20.14381599426269,34.423446655273445,,155.258056640625,22.69236946105957,13.719972610473633,20.98889923095703,19.14225959777832,,8.170511245727539,10.128865242004396,9.979022979736328,,,32.072742462158196
2005-09-14,27.190000534057614,45.49176788330078,13.34132194519043,19.57547187805176,34.16978073120117,,150.93426513671875,22.75217056274414,13.675980567932127,20.507272720336914,19.019365310668945,,8.089093208312987,10.006275177001953,9.812566757202148,,,31.80945014953613
2005-09-15,26.899999618530273,46.12969589233398,13.483410835266113,19.48615837097168,33.96523284912109,,150.74496459960938,22.6790771484375,13.710542678833008,21.19803237915039,18.990453720092773,,8.135467529296875,10.184030532836914,9.83961296081543,,,31.539020538330078
2005-09-16,29.43000030517578,45.93122863769531,13.775059700012207,19.57547187805176,34.628002166748054,,149.53948974609375,23.25053787231445,13.63826847076416,21.698671340942386,18.84587287902832,,8.086002349853517,10.190157890319824,9.775115966796877,,,31.21879959106445
2005-09-19,28.71999931335449,45.43505096435547,13.588101387023926,19.404970169067386,33.95703887939453,,151.32778930664062,22.9847469329834,13.625701904296875,21.229721069335934,18.79527282714844,,8.600266456604004,10.04611587524414,9.679402351379396,,,31.318416595458984
2005-09-20,27.739999771118164,44.97432708740234,13.438533782958984,19.28317642211914,33.687015533447266,,153.38009643554688,22.944868087768555,13.481145858764648,20.672042846679688,18.67960929870605,,8.244710922241211,10.242255210876463,9.604497909545898,,,30.74913024902344
2005-09-21,27.8700008392334,44.23716354370117,13.34879207611084,18.942176818847656,33.47426986694336,,155.36764526367188,22.59934234619141,13.27688217163086,19.911571502685547,18.42659950256348,,8.182872772216799,10.153379440307617,9.710613250732422,,,30.236772537231445
2005-09-22,27.8799991607666,44.30805206298828,13.543233871459961,18.860979080200195,33.73611068725586,,155.1036376953125,22.75881004333496,13.267457962036133,20.969890594482425,18.318166732788086,,8.342616081237793,9.880620956420898,10.051847457885742,,,30.734901428222656
2005-09-23,28.07999992370605,44.79711532592773,13.498358726501465,18.85285758972168,33.33517837524414,,157.0911865234375,22.63920783996582,13.308307647705078,20.68471336364746,18.267562866210934,,8.375592231750487,10.024663925170898,10.099701881408693,,,30.74201011657715
2005-09-26,28.149999618530273,45.83907699584961,13.401148796081545,18.885332107543945,34.48889541625977,,156.55320739746094,22.539533615112305,13.314589500427244,21.077625274658203,18.267562866210934,,8.383841514587402,10.10741138458252,10.120511054992676,,,30.677961349487305
2005-09-27,28.399999618530273,47.17165756225586,13.251579284667967,18.966529846191406,34.464344024658196,,156.3838348388672,22.51295280456543,13.302019119262695,20.919193267822266,18.318166732788086,,8.409608840942383,10.141120910644533,10.101783752441406,,,30.670856475830078
2005-09-28,29.020000457763672,47.63947677612305,13.401148796081545,18.97464942932129,34.096141815185554,,152.4286651611328,22.539533615112305,13.471717834472654,20.976226806640625,18.556716918945312,,8.378687858581543,10.20241928100586,9.98318576812744,,,30.69220352172852
2005-09-29,29.76000022888184,47.6890869140625,13.356276512145994,19.45368194580078,34.16978073120117,,154.23190307617188,22.82526397705078,13.543990135192873,21.2170467376709,18.751901626586914,,8.358080863952638,10.413881301879883,10.222464561462402,,,30.98397254943848
2005-09-30,29.85000038146973,48.16400909423828,13.401148796081545,19.591707229614254,34.079776763916016,,157.63912963867188,22.546178817749023,13.572279930114744,21.22338104248047,18.600093841552734,,8.417847633361816,10.505824089050293,10.424288749694824,,,31.18321418762207
2005-10-03,30.60000038146973,47.58984375,13.266533851623535,19.49427604675293,34.15341567993164,,158.74497985839844,22.67243385314941,13.578558921813965,21.46419334411621,18.433822631835934,,8.481747627258299,10.793905258178713,10.486711502075195,,,31.140512466430664
2005-10-04,29.940000534057614,48.16400909423828,13.214187622070312,19.94083595275879,33.64612197875977,,154.91932678222656,22.551626205444336,13.525138854980467,20.836803436279297,18.05792236328125,,8.517815589904785,10.652931213378906,10.51584243774414,,,31.204551696777344
2005-10-05,29.28000068664551,47.52606964111328,13.087059020996096,19.672901153564453,32.50875473022461,,154.77487182617188,22.450937271118164,13.39315700531006,20.81780433654785,17.83382797241211,,8.398270606994629,10.30048370361328,10.363953590393066,,,30.955493927001953
2005-10-06,28.940000534057614,48.149818420410156,13.259055137634276,19.559234619140625,32.18146133422852,,155.7910614013672,22.591894149780273,13.42144012451172,20.74175262451172,17.877197265625,,8.461132049560549,10.263710021972656,10.75096035003662,,,31.26148223876953
2005-10-07,29.149999618530273,47.7032585144043,13.18427848815918,19.56735038757324,30.4385929107666,,155.91061401367188,22.752971649169922,13.2611722946167,20.41855239868164,17.775999069213867,,8.530183792114258,10.131928443908693,10.61987590789795,,,31.33264350891113
2005-10-10,29.09000015258789,48.12855529785156,13.079577445983887,19.38873291015625,29.931291580200195,,154.74497985839844,22.497926712036133,13.192038536071776,20.49459648132324,17.682016372680664,,8.510601997375487,9.874490737915039,10.67813777923584,,,31.69557762145996
2005-10-11,28.59000015258789,47.27798843383789,12.855228424072266,19.29941177368164,29.70218086242676,,152.4784698486328,22.35698127746582,13.091483116149902,20.49459648132324,17.645872116088867,,8.55182933807373,9.75190544128418,10.640685081481934,,,32.037166595458984
2005-10-12,28.290000915527344,47.95135498046875,13.034708976745605,18.95029067993164,29.538530349731445,,149.9230499267578,22.33013343811035,13.11033821105957,20.07000732421875,17.566354751586914,,8.442584991455076,9.868363380432127,10.55329704284668,,,31.98022079467773
2005-10-13,28.29999923706055,47.129112243652344,12.93748950958252,19.02336883544922,29.538530349731445,,148.16464233398438,22.652299880981445,13.11033821105957,20.31081771850586,17.775999069213867,,8.323036193847656,9.816265106201172,11.006888389587402,,,31.852148056030273
2005-10-14,29.940000534057614,47.84503173828125,12.91505527496338,18.99088859558105,29.83309936523437,,147.51707458496094,22.87379264831543,13.220324516296387,20.48192596435547,17.83382797241211,,8.419913291931152,9.816265106201172,11.002724647521973,,,32.051387786865234
2005-10-17,30.38999938964844,47.66073989868164,12.84027099609375,19.072078704833984,30.38949775695801,,151.93052673339844,22.820091247558594,13.226606369018555,20.72273826599121,17.732622146606445,,8.468350410461426,9.911269187927246,11.04642391204834,,,32.1937255859375
2005-10-18,30.36000061035156,47.57568359375,12.698182106018065,18.99088859558105,30.152217864990234,,151.07374572753906,22.66572380065918,13.11976146697998,20.57697868347168,17.761533737182614,,8.394146919250487,9.74884033203125,10.944466590881348,,,32.115440368652344
2005-10-19,30.959999084472656,48.46170425415039,12.862712860107422,19.0314884185791,30.242218017578125,,153.77362060546875,23.31005477905273,13.135475158691404,21.350122451782227,18.13743782043457,,8.497206687927246,9.666092872619627,11.389735221862793,,,32.72743606567383
2005-10-20,30.479999542236328,47.7032585144043,12.660792350769045,18.64176177978516,29.563077926635746,,151.0338897705078,23.32347297668457,13.229750633239744,20.53263092041016,17.920574188232422,,8.574498176574707,9.733514785766602,11.275299072265625,,,32.449905395507805
2005-10-21,31.209999084472656,46.79597473144531,12.735574722290039,18.657995223999023,28.892120361328125,,169.31536865234375,23.578523635864254,13.176325798034668,20.58331871032715,17.913345336914062,,8.603357315063478,9.788683891296387,11.445914268493652,,,32.535293579101555
2005-10-24,32.34999847412109,47.71744155883789,12.832789421081545,18.917818069458008,29.374889373779297,,173.6740264892578,24.00136947631836,13.324024200439453,20.98889923095703,18.144662857055664,,8.667250633239746,10.055312156677246,11.606124877929688,,,32.883975982666016
2005-10-25,31.989999771118164,47.46935272216797,12.80288314819336,19.096439361572266,29.81673240661621,,172.80728149414062,23.97453117370605,13.342877388000488,20.91286277770996,18.094074249267575,,8.607478141784668,10.119669914245604,11.606124877929688,,,32.300460815429695
2005-10-26,32.880001068115234,46.14386367797852,12.787924766540527,19.14514923095703,31.10955810546875,,177.0563507080078,24.22956848144531,13.305164337158205,20.475587844848636,18.151901245117188,,8.639429092407228,9.84384822845459,11.51457691192627,,,32.43567276000977
2005-10-27,31.790000915527344,45.39962387084961,12.750531196594238,19.01524543762207,31.37139129638672,,175.87078857421875,24.182586669921875,13.245460510253904,19.993953704833984,17.963945388793945,,8.492053031921388,9.638510704040527,11.181665420532227,,,31.8379020690918
2005-10-28,32.310001373291016,46.52662658691406,12.817837715148926,19.34001350402832,29.46488380432129,,178.41624450683594,24.4577751159668,13.45914363861084,20.462913513183594,18.455514907836914,,8.533279418945312,9.935787200927734,11.572836875915527,,,32.37874984741211
2005-10-31,32.25,45.81781005859375,13.049663543701172,19.786569595336914,30.1849422454834,,185.3751678466797,24.57859230041504,13.443434715270994,20.0256404876709,18.578411102294922,,8.66209602355957,10.282102584838867,11.76842212677002,,,33.666778564453125
2005-11-01,32.799999237060554,46.10844039916992,13.072099685668945,20.022031784057614,30.09493637084961,,188.9816436767578,24.732952117919922,13.402585983276367,20.133378982543945,18.766359329223636,,8.657976150512695,10.156444549560547,11.714325904846193,,,33.43905639648437
2005-11-02,32.86999893188477,45.86033630371094,13.18427848815918,20.151933670043945,30.38949775695801,,189.13108825683597,24.96786499023437,13.37115478515625,20.443899154663086,19.127809524536133,,8.81668758392334,10.744871139526367,11.997300148010256,,,33.84467315673828
2005-11-03,32.68000030517578,46.42739868164063,13.094534873962402,20.216890335083008,30.96227264404297,,192.2543792724609,24.89404106140137,13.380584716796875,21.058612823486328,19.11334609985352,,8.976431846618652,10.619217872619627,12.246981620788574,,,33.76641845703125
2005-11-04,32.450000762939446,46.27147674560547,13.363757133483887,20.14381599426269,30.585878372192386,,194.48602294921875,25.04171371459961,13.292595863342285,21.185359954833984,19.27238655090332,,9.048571586608887,10.438398361206056,12.63399600982666,,,33.937183380126946
2005-11-07,32.490001678466804,46.56207656860352,13.34879207611084,20.427988052368164,31.338659286499023,,196.7774353027344,25.29003143310547,13.327165603637695,21.3564567565918,19.525394439697266,,9.06917953491211,10.39242935180664,12.65479850769043,,,34.193370819091804
2005-11-08,32.27000045776367,46.25612258911133,13.356276512145994,20.427988052368164,30.585878372192386,,194.22201538085938,25.061824798583984,13.242321014404295,21.54657554626465,19.55431365966797,,8.9475736618042,10.199353218078613,12.276113510131836,,,33.880279541015625
2005-11-09,32.43000030517578,46.04266357421875,13.27401638031006,20.63909149169922,29.162147521972656,,188.86708068847656,25.316877365112305,13.254888534545898,21.121984481811523,19.489259719848636,,8.925932884216309,10.65906047821045,12.276113510131836,,,34.30011367797852
2005-11-10,32.65999984741211,47.03168106079102,12.825315475463867,20.874547958374023,29.44852638244629,,194.81976318359372,25.719587326049805,13.36173152923584,21.490617752075195,19.58323097229004,,8.999102592468262,10.263710021972656,12.471699714660645,,,34.89788055419922
2005-11-11,32.90999984741211,46.4980354309082,13.064620018005373,20.996335983276367,29.563077926635746,,194.4710693359375,25.67932319641113,13.43714427947998,21.859254837036133,19.720579147338867,,8.957878112792969,10.432268142700195,12.546605110168455,,,34.86941909790039
2005-11-14,33.029998779296875,47.124183654785156,12.974881172180176,21.11812400817871,29.252145767211914,,197.74380493164062,25.59207344055176,13.380584716796875,21.943317413330078,19.78564453125,,8.915623664855957,10.652931213378906,12.61318588256836,,,35.082897186279304
2005-11-15,32.84999847412109,47.67206192016602,12.91505527496338,21.158727645874023,29.546709060668945,,195.6665954589844,25.3236026763916,13.342877388000488,21.542354583740234,19.937902450561523,,8.820810317993164,10.677446365356444,12.600700378417967,,,34.71285629272461
2005-11-16,33.299999237060554,47.98510360717773,12.877662658691404,20.98821449279785,29.538530349731445,,198.33160400390625,25.37728500366211,13.242321014404295,21.212528228759766,20.11189079284668,,8.85997486114502,10.640668869018556,12.658963203430176,,,34.784019470214844
2005-11-17,33.799999237060554,48.13454055786133,12.989835739135742,21.101890563964844,30.56132888793945,,200.9717102050781,25.45783424377441,13.157472610473633,21.46474838256836,20.278654098510746,,8.953757286071777,11.11263656616211,12.991868019104006,,,35.040206909179695
2005-11-18,33.5,47.63647842407226,12.728095054626465,20.46046257019043,30.643163681030273,,199.35775756835938,25.52495193481445,13.2611722946167,21.40007781982422,20.351150512695312,,9.038263320922852,11.091182708740234,12.891997337341307,,,35.22522735595703
2005-11-21,33.330001831054695,49.09508514404297,12.758011817932127,20.338674545288086,32.24690628051758,,203.91567993164062,25.383991241455078,13.245460510253904,21.38714599609375,20.416406631469727,,8.908407211303711,11.28732204437256,13.274847984313965,,,35.31062698364258
2005-11-22,33.459999084472656,49.16625595092773,12.92253303527832,20.24936294555664,33.196075439453125,,207.4573974609375,25.63905334472656,13.305164337158205,21.335405349731445,20.235157012939453,,8.966119766235352,11.587667465209961,13.129196166992188,,,35.72333908081055
2005-11-23,33.860000610351555,49.408180236816406,13.042184829711914,20.26560401916504,33.760665893554695,,210.64047241210938,26.0283260345459,13.402585983276367,21.801048278808594,20.242401123046875,,9.036205291748047,11.553955078125,13.212425231933596,,,35.98665237426758
2005-11-25,33.90999984741211,49.1377944946289,13.124446868896484,20.338674545288086,33.61338424682617,,213.5097198486328,26.08202362060547,13.449716567993164,21.63935852050781,20.12640190124512,,9.090825080871582,11.667346000671387,13.19161891937256,,,35.92973709106445
2005-11-28,33.209999084472656,48.831825256347656,13.072099685668945,20.31432342529297,33.49064254760742,,210.9493103027344,26.10886383056641,13.443434715270994,21.95625305175781,20.1191520690918,,8.909443855285645,11.609118461608887,12.954419136047365,,,35.5810432434082
2005-11-29,32.400001525878906,49.187583923339844,13.094534873962402,20.363039016723636,33.294265747070305,,201.01654052734372,26.14914321899414,13.617410659790039,21.943317413330078,20.06839942932129,,8.852758407592773,10.873589515686037,12.833741188049315,,,34.87652587890625
2005-11-30,32.610000610351555,48.518760681152344,13.11696720123291,20.241247177124023,32.66421127319336,,201.6989898681641,25.67260360717773,13.503538131713867,21.891578674316406,20.06839942932129,,8.790922164916992,11.078922271728516,12.671446800231935,,,34.55630111694336
