Date,EMB,BNDX,KWEB,GLD,XLY,XLV,IJR
10/5/2020,,,68.061058,179.410004,,,
9/8/2020,,,66.376236,181.289993,,,
9/2/2020,,,72.357872,182.619995,,,
8/11/2020,,,66.446014,179.940002,,,
8/3/2020,,,68.669189,185.639999,,,
7/9/2020,,,70.40387,169.630005,,,
7/6/2020,,,66.755066,167.979996,,,
6/12/2020,,,56.865429,162.619995,,,
6/9/2020,,,56.17754,161.259995,,,
5/12/2020,,,49.807095,160.039993,,,
5/7/2020,,,47.853096,161.389999,,,
5/4/2020,,,45.899094,160.339996,,,
5/1/2020,,,45.619949,159.779999,,,
4/7/2020,,,46.357685,156.039993,,,
4/1/2020,,,44.034817,149.449997,,,
3/10/2020,,,48.620739,154.479996,,,
3/5/2020,,,50.564774,157.490005,,,
2/5/2020,,,50.664463,146.610001,,,
1/8/2020,,,52.070148,146.860001,,,
1/3/2020,,,51.003422,145.860001,,,
1/2/2020,,,51.56171,143.949997,,,
12/10/2019,,,46.448807,137.970001,,,
12/5/2019,,,46.369118,139,,,
11/8/2019,,,47.35527,137.389999,,,
11/5/2019,,,46.628109,139.850006,,,
10/11/2019,,,42.822952,140.029999,,,
10/8/2019,,,40.870564,141.919998,,,
10/3/2019,,,41.976254,141.899994,,,
10/2/2019,,,41.06979,141.259995,,,
9/11/2019,,,44.327084,141.029999,,,
9/6/2019,,,43.390736,141.919998,,,
9/3/2019,,,41.826836,145.75,,,
8/12/2019,,,38.758804,142.630005,,,
8/9/2019,,,39.0676,141.259995,,,
8/6/2019,,,38.539658,138.910004,,,
7/12/2019,,,43.022171,133.529999,,,
7/9/2019,,,43.719452,131.75,,,
6/10/2019,,,41.836796,125.330002,,,
6/7/2019,,,40.910412,126.589996,,,
6/4/2019,,,40.661381,125.150002,,,
5/10/2019,,,45.671837,121.43,,,
5/1/2019,,,48.540646,120.400002,,,
4/8/2019,,,48.939095,122.510002,,,
4/5/2019,,,49.008823,121.980003,,,
3/11/2019,,,46.657993,122.239998,,,
3/8/2019,,,44.964596,122.839996,,,
2/11/2019,,,43.759296,123.599998,,,
2/6/2019,,,43.888794,123.440002,,,
1/9/2019,,,40.571732,122.309998,,,
11/8/2018,,,41.4758,115.779999,,,
11/2/2018,,,42.871799,116.650002,,,
10/11/2018,,,40.599682,115.779999,,,
10/3/2018,,,45.846733,113.419998,,,
10/2/2018,,,45.480888,113.870003,,,
9/12/2018,,,45.220943,114.169998,,,
9/6/2018,,,45.971897,113.540001,,,
8/9/2018,,,51.546291,114.739998,,,
8/7/2018,,,52.537933,114.589996,,,
7/10/2018,,,57.284351,118.93,,,
6/5/2018,,,62.415874,122.849998,,,
6/1/2018,,,60.904335,122.489998,,,
5/8/2018,,,58.892162,124.589996,,,
4/11/2018,,,59.046207,128.110001,,,
4/3/2018,,,57.505787,126.300003,,,
4/2/2018,,,57.592434,127.260002,,,
3/9/2018,,,64.678368,125.540001,,,
3/6/2018,,,62.329224,126.529999,,,
3/2/2018,,,61.607155,125.389999,,,
2/12/2018,,,57.746475,125.370003,,,
2/9/2018,,,56.340843,124.769997,,,
2/6/2018,,,59.036579,125.379997,,,
1/12/2018,,,61.693802,126.959999,,,
1/9/2018,,,61.838219,124.730003,,,
1/4/2018,,,59.960831,125.459999,,,
12/11/2017,,,54.620495,118.010002,,,
12/8/2017,,,53.423943,118.480003,,,
11/6/2017,,,56.161663,121.650002,,,
11/3/2017,,,55.012974,120.620003,,,
11/2/2017,,,54.486481,121.190002,,,
10/12/2017,,,55.96064,122.889999,,,
10/9/2017,,,55.90321,122.080002,,,
10/6/2017,,,55.80748,121.089996,,,
9/12/2017,,,55.802696,126.559998,,,
9/7/2017,,,54.658783,128.130005,,,
8/10/2017,,,51.911488,122.209999,,,
8/7/2017,,,53.304283,119.510002,,,
8/4/2017,,,51.930634,119.650002,,,
8/1/2017,,,51.959351,120.650002,,,
7/10/2017,,,46.44561,115.470001,,,
7/5/2017,,,45.90955,116.519997,,,
6/8/2017,,,48.034641,121.650002,,,
6/5/2017,,,46.570049,121.730003,,,
5/11/2017,,,45.076748,116.5,,,
5/8/2017,,,43.746174,116.75,,,
5/3/2017,,,43.047386,117.980003,,,
5/2/2017,,,43.420708,119.650002,,,
4/11/2017,,,40.568115,121.190002,,,
4/7/2017,,,40.50111,119.459999,,,
4/6/2017,,,40.548969,119.18,,,
4/3/2017,,,40.941444,119.349998,,,
3/9/2017,,,38.778061,114.470001,,,
3/6/2017,,,38.299442,116.720001,,,
2/9/2017,,,37.839958,117.290001,,,
2/7/2017,,,37.03587,117.459999,,,
2/1/2017,,,36.490242,115.199997,,,
1/10/2017,,,36.116917,113.150002,,,
1/4/2017,,,34.202423,110.860001,,,
12/6/2016,,,34.715641,111.43,,,
11/9/2016,,,36.721012,121.559998,,,
10/12/2016,,,39.170975,119.739998,,,
10/7/2016,,,39.530426,119.739998,,,
10/4/2016,,,40.003395,120.970001,,,
9/7/2016,,,38.30072,128.270004,,,
9/1/2016,,,37.515598,125.290001,,,
8/10/2016,,,34.961586,128.559998,,,
8/5/2016,,,33.883224,127.550003,,,
7/8/2016,,,31.783257,130.520004,,,
7/5/2016,,,31.385965,129.470001,,,
6/8/2016,,,32.473785,120.580002,,,
6/3/2016,,,32.53054,118.879997,,,
6/2/2016,,,32.804859,115.669998,,,
5/11/2016,,,32.123787,122.120003,,,
5/9/2016,,,31.962986,120.650002,,,
5/6/2016,,,33.344048,123.18,,,
5/3/2016,,,33.429176,122.959999,,,
4/12/2016,,,34.961586,120.050003,,,
4/7/2016,,,34.100788,118.610001,,,
4/6/2016,,,34.327816,116.940002,,,
3/9/2016,,,31.840012,119.580002,,,
3/7/2016,,,31.906229,121.139999,,,
3/4/2016,,,32.303528,120.540001,,,
3/1/2016,,,31.603533,117.769997,,,
2/10/2016,,,28.623852,114.459999,,,
2/4/2016,,,30.733276,110.57,,,
2/1/2016,,,31.594072,108.050003,,,
1/5/2016,,,35.112934,103.18,,,
12/9/2015,,,36.196632,102.639999,,,
12/7/2015,,,36.999531,102.669998,,,
12/4/2015,,,36.933418,104.019997,,,
11/10/2015,,,34.926163,104.18,,,
11/4/2015,,,35.516529,105.970001,,,
10/5/2015,,,30.576332,108.769997,,,
10/1/2015,,,28.318764,106.730003,,,
9/8/2015,,,27.922037,107.519997,,,
8/11/2015,,,32.739441,106.260002,,,
8/3/2015,,,33.230621,104.099998,,,
7/9/2015,,,34.959225,111.360001,,,
7/6/2015,,,34.883656,112.059998,,,
7/2/2015,,,37.556843,111.760002,,,
6/12/2015,,,42.000034,113.230003,,,
6/9/2015,,,40.106785,112.82,,,
5/12/2015,,,37.120911,114.5,,,
5/7/2015,,,36.932526,113.419998,,,
5/4/2015,,,37.978062,114.099998,,,
4/10/2015,,,36.037701,115.970001,,,
4/7/2015,,,33.551048,116.110001,,,
4/1/2015,,,32.326561,115.599998,,,
3/10/2015,,,30.339115,111.419998,,,
3/5/2015,,,31.139746,115,,,
3/4/2015,,,30.442728,115.110001,,,
2/5/2015,,,31.855598,121.790001,,,
1/8/2015,,,32.401913,115.940002,,,
1/2/2015,,,31.30929,114.080002,,,
12/10/2014,,,30.923103,117.959999,,,
12/4/2014,,,32.693905,115.879997,,,
12/1/2014,,,32.995319,116.580002,,,
11/10/2014,,,35.613846,110.459999,,,
11/5/2014,,,34.182133,109.790001,,,
10/8/2014,,,32.740997,117.470001,,,
9/11/2014,,,35.416039,119.470001,,,
9/8/2014,,,37.224522,120.730003,,,
9/3/2014,,,37.139748,122.150002,,,
9/2/2014,,,37.083233,121.650002,,,
8/11/2014,,,37.478848,125.959999,,,
8/6/2014,,,35.62326,125.669998,,,
7/9/2014,,,33.607563,127.839996,,,
6/12/2014,,,32.687031,122.639999,,,
6/9/2014,,,32.294666,120.650002,,,
6/4/2014,,,31.435223,119.760002,,,
5/7/2014,,,29.27726,124.169998,,,
5/1/2014,,,30.856022,123.800003,,,
4/10/2014,,,32.341377,127.010002,,,
4/7/2014,,,30.930763,124.910004,,,
4/1/2014,,,35.050507,123.389999,,,
3/5/2014,,,38.180016,128.889999,,,
2/11/2014,,,31.603371,124.360001,,,
2/3/2014,,,30.183416,121.32,,,
1/9/2014,,,32.00507,118.459999,,,
1/6/2014,,,31.435223,119.5,,,
1/3/2014,,,31.089569,119.290001,,,
1/2/2014,,,31.528643,118,,,
12/10/2013,,,29.425974,121.82,,,
12/5/2013,,,30.096439,118.300003,,,
11/8/2013,,,27.172464,124.279999,,,
11/5/2013,,,28.215408,126.559998,,,
10/11/2013,,,29.239733,122.599998,,,
10/8/2013,,,27.898802,127.400002,,,
10/3/2013,,,29.118679,127.18,,,
10/2/2013,,,29.202486,127.059998,,,
9/11/2013,,,26.9676,131.699997,,,
9/6/2013,,,25.971212,134.149994,,,
9/3/2013,,,24.872396,136.419998,,,
8/12/2013,,,24.611662,129.130005,,,
8/9/2013,,,24.173998,126.860001,,,
8/6/2013,,,24.55579,123.970001,,,
7/12/2013,,,-,124.129997,,,
7/9/2013,,,-,120.620003,,,
6/10/2013,,,-,133.940002,,,
6/7/2013,,,-,133.279999,,,
6/4/2013,,,-,135.229996,,,
5/10/2013,,,-,139.600006,,,
5/1/2013,,,-,141.110001,,,
4/8/2013,,,-,152.160004,,,
4/5/2013,,,-,152.809998,,,
3/11/2013,,,-,152.990005,,,
3/8/2013,,,-,152.710007,,,
2/11/2013,,,-,159.699997,,,
2/6/2013,,,-,162.389999,,,
1/9/2013,,,-,160.490005,,,
12/5/2012,,,-,164.119995,,,
11/8/2012,,,-,167.990005,,,
11/2/2012,,,-,162.600006,,,
10/11/2012,,,-,171.320007,,,
10/3/2012,,,-,172.410004,,,
9/12/2012,,,-,167.919998,,,
9/6/2012,,,-,164.889999,,,
8/9/2012,,,-,156.990005,,,
8/7/2012,,,-,156.279999,,,
8/1/2012,,,-,155.139999,,,
7/10/2012,,,-,152.149994,,,
6/5/2012,,,-,157.139999,,,
6/4/2012,,,-,157.320007,,,
5/8/2012,,,-,156,,,
5/2/2012,,,-,160.589996,,,
4/11/2012,,,-,161.070007,,,
4/3/2012,,,-,159.889999,,,
4/2/2012,,,-,162.940002,,,
3/9/2012,,,-,166.380005,,,
3/6/2012,,,-,162.699997,,,
2/9/2012,,,-,168.020004,,,
2/6/2012,,,-,167.179993,,,
2/1/2012,,,-,169.559998,,,
1/12/2012,,,-,160.380005,,,
1/9/2012,,,-,156.5,,,
1/4/2012,,,-,156.710007,,,
12/6/2011,,,-,168.179993,,,
12/2/2011,,,-,169.820007,,,
11/9/2011,,,-,172.070007,,,
10/12/2011,,,-,163.259995,,,
10/7/2011,,,-,159.179993,,,
10/4/2011,,,-,157.639999,,,
9/7/2011,,,-,177.080002,,,
9/1/2011,,,-,177.869995,,,
8/10/2011,,,-,174.580002,,,
8/5/2011,,,-,161.75,,,
8/1/2011,,,-,157.720001,,,
7/8/2011,,,-,150.25,,,
7/5/2011,,,-,147.630005,,,
6/8/2011,,,-,149.809998,,,
6/3/2011,,,-,150.220001,,,
6/2/2011,,,-,149.5,,,
5/11/2011,,,-,146.539993,,,
5/9/2011,,,-,147.380005,,,
5/6/2011,,,-,145.300003,,,
5/3/2011,,,-,149.880005,,,
5/2/2011,,,-,150.410004,,,
4/12/2011,,,-,141.610001,,,
4/7/2011,,,-,142.509995,,,
4/6/2011,,,-,142.380005,,,
3/9/2011,,,-,139.410004,,,
3/7/2011,,,-,139.720001,,,
3/4/2011,,,-,139.350006,,,
2/10/2011,,,-,132.850006,,,
2/7/2011,,,-,131.679993,,,
2/4/2011,,,-,131.660004,,,
2/1/2011,,,-,130.800003,,,
1/10/2011,,,-,134.119995,,,
1/5/2011,,,-,134.369995,,,
12/9/2010,,,-,135.369995,,,
12/6/2010,,,-,139.110001,,,
11/12/2010,,,-,133.690002,,,
11/9/2010,,,-,135.589996,,,
11/4/2010,,,-,136.029999,,,
10/7/2010,,,-,130.369995,,,
10/4/2010,,,-,128.460007,,,
10/1/2010,,,-,128.910004,,,
9/10/2010,,,-,121.730003,,,
9/1/2010,,,-,121.690002,,,
8/5/2010,,,-,116.980003,,,
7/8/2010,,,-,117.209999,,,
7/2/2010,,,-,118.489998,,,
6/11/2010,,,-,120.010002,,,
6/9/2010,,,-,120.559998,,,
6/3/2010,,,-,117.959999,,,
6/2/2010,,,-,119.779999,,,
5/12/2010,,,-,121.400002,,,
5/7/2010,,,-,118.269997,,,
5/6/2010,,,-,118.489998,,,
4/12/2010,,,-,113.010002,,,
4/9/2010,,,-,113.639999,,,
4/7/2010,,,-,112.489998,,,
3/10/2010,,,-,108.470001,,,
3/4/2010,,,-,110.830002,,,
3/1/2010,,,-,109.43,,,
2/10/2010,,,-,105.120003,,,
2/5/2010,,,-,104.68,,,
2/4/2010,,,-,104.370003,,,
2/1/2010,,,-,108.349998,,,
1/8/2010,,,-,111.370003,,,
1/5/2010,,,-,109.699997,,,
12/9/2009,,,-,110.839996,,,
12/7/2009,,,-,113.110001,,,
12/4/2009,,,-,113.75,,,
11/10/2009,,,-,108.389999,,,
11/4/2009,,,-,107.099998,,,
10/5/2009,,,-,99.82,,,
10/1/2009,,,-,97.889999,,,
9/8/2009,,,-,97.43,,,
8/11/2009,,,-,92.790001,,,
8/3/2009,,,-,93.870003,,,
7/9/2009,,,-,89.510002,,,
7/6/2009,,,-,90.760002,,,
7/2/2009,,,-,91.25,,,
6/12/2009,,,-,92.169998,,,
6/9/2009,,,-,93.830002,,,
5/12/2009,,,-,90.699997,,,
5/7/2009,,,-,89.440002,,,
5/4/2009,,,-,88.639999,,,
4/7/2009,,,-,86.739998,,,
4/1/2009,,,-,91.029999,,,
3/10/2009,,,-,88.139999,,,
3/5/2009,,,-,91.989998,,,
2/5/2009,,,-,90.120003,,,
1/8/2009,,,-,84.459999,,,
1/2/2009,,,-,86.230003,,,
12/10/2008,,,-,79.75,,,
12/4/2008,,,-,75.5,,,
12/1/2008,,,-,75.650002,,,
11/10/2008,,,-,73.580002,,,
11/5/2008,,,-,72.800003,,,
10/8/2008,,,-,89.419998,,,
10/2/2008,,,-,82.330002,,,
9/11/2008,,,-,73.080002,,,
9/8/2008,,,-,78.860001,,,
9/3/2008,,,-,78.889999,,,
9/2/2008,,,-,79.199997,,,
8/11/2008,,,-,81.129997,,,
8/6/2008,,,-,86.639999,,,
7/9/2008,,,-,91.5,,,
6/12/2008,,,-,85.599998,,,
6/9/2008,,,-,87.989998,,,
6/4/2008,,,-,86.650002,,,
5/7/2008,,,-,85.82,,,
5/1/2008,,,-,83.989998,,,
4/10/2008,,,-,91.769997,,,
4/7/2008,,,-,91.169998,,,
3/5/2008,,,-,97.720001,,,
2/11/2008,,,-,91.330002,,,
2/8/2008,,,-,91,,,
1/11/2008,,,-,88.580002,,,
1/9/2008,,,-,86.550003,,,
1/3/2008,,,-,85.57,,,
18/12/2007,,,-,79.25,33.293012,35.68416,32.9
17/12/2007,,,-,78.129997,33.006219,35.442274,33.02
14/12/2007,,,-,78.519997,33.324373,35.824553,32.85
13/12/2007,,,-,78.5,33.811308,36.165236,33.87
12/12/2007,,,-,80.489998,33.921962,36.256583,33.63
12/11/2007,,,-,78.839996,33.911719,35.039947,33.12
12/10/2007,,,-,80,37.819052,36.190335,36.39
12/7/2007,,,-,78.599998,39.959185,36.006226,36.37
12/6/2007,,,-,79.370003,38.882374,35.597625,35.33
12/5/2007,,,-,78.629997,,,
12/4/2007,,,-,79.400002,38.859972,34.934335,34.45
12/3/2007,,,-,78.279999,38.2395,33.657215,32.82
30/11/2007,,,-,77.32,34.72178,36.479301,31.83
29/11/2007,,,-,78.279999,34.293835,36.35854,31.55
28/11/2007,,,-,79.57,34.353994,36.262938,32.34
27/11/2007,,,-,80.099998,33.27194,35.6566,31.73
26/11/2007,,,-,81.300003,32.770463,34.917232,32.13
23/11/2007,,,-,81.25,33.536602,35.296944,32.13
21/11/2007,,,-,79.360001,32.944091,34.799054,32.86
20/11/2007,,,-,79.470001,33.266218,35.387683,32.99
19/11/2007,,,-,77.239998,33.255992,35.258474,33.33
16/11/2007,,,-,77.75,34.066487,35.599587,33.63
15/11/2007,,,-,77.949997,34.023444,35.373577,32.7
14/11/2007,,,-,80.279999,34.242835,35.462478,32.97
13/11/2007,,,-,79.120003,34.941408,35.553317,33.36
11/12/2007,,,-,78.300003,33.933034,36.20234,33.7
11/9/2007,,,-,82.18,36.207891,34.700825,34.44
11/8/2007,,,-,82.230003,,,
11/7/2007,,,-,82.239998,39.424175,35.408919,36.25
11/6/2007,,,-,81.43,39.3091,35.895142,36.01
11/5/2007,,,-,79.75,39.267775,36.270934,35.59
11/2/2007,,,-,79.830002,,,
11/1/2007,,,-,77.93,39.143394,34.115124,32.56
31/10/2007,,,-,78.620003,36.749997,36.093831,35.27
30/10/2007,,,-,77.349998,36.518978,35.763623,34.63
29/10/2007,,,-,78.120003,36.599889,35.786779,34.8
26/10/2007,,,-,77.690002,36.482629,35.675435,35.06
25/10/2007,,,-,76.029999,36.116247,35.544401,34.72
24/10/2007,,,-,75.519997,36.458665,35.410184,34.23
23/10/2007,,,-,75.230003,36.501753,35.552001,35.28
22/10/2007,,,-,74.599998,36.354028,35.12173,35.32
19/10/2007,,,-,75.699997,35.997187,35.210594,35.33
18/10/2007,,,-,76,36.875962,35.698071,35.65
17/10/2007,,,-,74.5,37.059738,35.599254,36.13
16/10/2007,,,-,75.120003,37.111538,35.58575,35.89
15/10/2007,,,-,75.139999,37.308567,35.852588,36.32
10/12/2007,,,-,74.589996,34.933789,36.76022,32.79
10/11/2007,,,-,73.910004,,,
10/10/2007,,,-,73.360001,37.894956,36.248067,36.43
10/9/2007,,,-,73.089996,35.742315,34.31524,34.36
10/8/2007,,,-,72.529999,36.535843,34.012984,33.69
10/5/2007,,,-,73.400002,39.054973,36.052368,35.64
10/4/2007,,,-,72.870003,38.873156,34.650038,34.41
10/3/2007,,,-,71.900002,,,
10/2/2007,,,-,72.349998,,,
10/1/2007,,,-,73.900002,38.705727,33.745408,32.49
28/9/2007,,,-,73.510002,36.739613,35.41113,34.85
27/9/2007,,,-,72.699997,36.711221,35.57751,34.98
26/9/2007,,,-,72,36.761186,35.508044,35.29
25/9/2007,,,-,72.330002,36.405415,35.276594,35.26
24/9/2007,,,-,72.279999,36.851013,35.307486,35.54
21/9/2007,,,-,72.339996,37.160925,35.41072,35.1
20/9/2007,,,-,72.720001,37.251681,35.343588,33.84
19/9/2007,,,-,71.43,37.823626,35.531215,34.15
18/9/2007,,,-,71.699997,37.718177,35.275561,33.98
17/9/2007,,,-,70.970001,36.492637,34.639294,33.91
14/9/2007,,,-,69.989998,36.765708,34.887039,34.06
13/9/2007,,,-,70.080002,36.62658,34.967293,33.51
9/12/2007,,,-,70.459999,,,
9/11/2007,,,-,70.519997,34.013837,34.887493,34.22
9/10/2007,,,-,69.620003,37.942548,36.25869,35.78
9/7/2007,,,-,69.389999,40.017149,35.512039,36.12
9/6/2007,,,-,68.860001,,,
9/5/2007,,,-,67.559998,39.547302,36.742844,35.63
9/4/2007,,,-,67.440002,38.858588,34.598133,34.42
31/8/2007,,,-,66.519997,37.149774,34.507429,33.36
30/8/2007,,,-,65.800003,36.546203,34.277003,34.29
29/8/2007,,,-,66.07,36.704613,34.327831,34.66
28/8/2007,,,-,65.589996,35.708094,33.926645,34.16
27/8/2007,,,-,65.980003,36.600154,34.388202,34.56
24/8/2007,,,-,66.110001,36.887461,34.557112,34.16
23/8/2007,,,-,65.309998,36.40657,34.275138,34.09
22/8/2007,,,-,65.400002,36.567262,34.193694,33.99
21/8/2007,,,-,65.07,36.046501,33.896295,33.23
20/8/2007,,,-,65.120003,35.797175,33.886517,32.67
17/8/2007,,,-,65.010002,35.729494,33.889242,33.15
16/8/2007,,,-,64.68,35.135491,33.482733,33.78
15/8/2007,,,-,66.129997,35.088984,33.617043,34.07
14/8/2007,,,-,66.290001,35.607982,33.720048,33.73
13/8/2007,,,-,66.260002,36.599248,34.118131,34.2
8/10/2007,,,-,66.57,37.851784,36.039281,35.69
8/9/2007,,,-,65.459999,,,
8/8/2007,,,-,66.769997,37.525028,34.870729,33.01
8/7/2007,,,-,66.480003,,,
8/6/2007,,,-,66.519997,39.399867,35.901968,36.39
8/3/2007,,,-,66.690002,38.191653,33.587533,32.18
8/2/2007,,,-,65.889999,39.797547,34.646471,33.99
8/1/2007,,,-,65.93,38.299894,33.751119,32.94
31/7/2007,,,-,65.790001,37.012039,33.660146,34.3
30/7/2007,,,-,65.769997,37.589104,33.951486,35.16
27/7/2007,,,-,65.410004,37.117317,33.724144,35.17
26/7/2007,,,-,65.650002,37.669413,34.385746,36.05
25/7/2007,,,-,66.900002,38.786413,35.109254,36.06
24/7/2007,,,-,67.470001,38.784815,35.05792,36.67
23/7/2007,,,-,67.470001,39.507435,35.520729,36.36
20/7/2007,,,-,67.580002,39.471951,35.166361,36.49
19/7/2007,,,-,67.010002,40.009634,35.516486,36.41
18/7/2007,,,-,66.620003,39.849884,35.664026,36.64
17/7/2007,,,-,65.75,39.886902,35.792158,36.55
16/7/2007,,,-,65.82,39.91321,35.957598,35.93
13/7/2007,,,-,66.029999,40.086593,35.950183,35.73
7/12/2007,,,-,66.019997,34.846412,36.704494,32.36
7/11/2007,,,-,65.440002,34.761923,34.794962,34.11
7/10/2007,,,-,65.610001,,,
7/9/2007,,,-,65.379997,35.968643,34.300155,34.67
7/6/2007,,,-,64.959999,38.992697,35.683432,36.69
7/5/2007,,,-,64.419998,39.456784,36.785389,35.45
7/3/2007,,,-,64.739998,37.850462,33.416145,32.79
7/2/2007,,,-,65.019997,39.880874,34.686262,34.14
29/6/2007,,,-,64.269997,39.293905,35.182585,35.33
28/6/2007,,,-,64.260002,39.373897,35.329832,35.51
27/6/2007,,,-,63.669998,39.392899,35.32375,35.75
26/6/2007,,,-,63.619999,39.031492,35.116871,36.07
25/6/2007,,,-,64.43,39.197174,34.889249,35.95
22/6/2007,,,-,64.779999,39.287103,34.896389,36.41
21/6/2007,,,-,64.559998,39.640642,35.466314,36.29
20/6/2007,,,-,64.709999,39.656422,35.37433,36.37
19/6/2007,,,-,65.480003,39.763693,35.898201,35.94
18/6/2007,,,-,64.949997,39.697466,35.842288,35.68
15/6/2007,,,-,64.849998,39.758935,36.000884,35.23
14/6/2007,,,-,64.599998,39.644105,35.958633,35.65
13/6/2007,,,-,64.529999,39.382864,35.93004,35.7
6/12/2007,,,-,64.099998,34.76018,36.778444,32.59
6/11/2007,,,-,64.699997,35.563427,35.494253,34.06
6/8/2007,,,-,64.220001,36.974184,34.461105,33.87
6/7/2007,,,-,65.260002,40.164142,35.608313,36.03
6/6/2007,,,-,66.410004,39.727601,36.255093,36.61
6/5/2007,,,-,66.370003,,,
6/4/2007,,,-,66.540001,,,
6/1/2007,,,-,66.440002,,,
31/5/2007,,,-,65.540001,40.053892,36.660437,35.6
30/5/2007,,,-,64.720001,39.970526,36.613894,35.34
29/5/2007,,,-,65.07,39.649584,36.659034,35.85
25/5/2007,,,-,64.940002,39.672245,36.658615,36.02
24/5/2007,,,-,64.75,39.547497,36.619072,35.76
23/5/2007,,,-,65.540001,39.874692,36.727976,35.35
22/5/2007,,,-,65.199997,39.867206,36.652003,35.09
21/5/2007,,,-,65.669998,39.862537,36.648077,35.24
18/5/2007,,,-,65.519997,39.765595,36.612665,35.02
17/5/2007,,,-,65.059998,39.341001,36.41392,35.3
16/5/2007,,,-,65.599998,39.342793,36.565343,35.55
15/5/2007,,,-,66.540001,39.07559,36.200394,35.14
14/5/2007,,,-,66.279999,39.249529,36.272441,35.78
5/11/2007,,,-,66.449997,35.295598,35.354231,35.52
5/10/2007,,,-,66,38.013662,36.170464,35.95
5/9/2007,,,-,67.449997,36.706681,34.553922,33.99
5/8/2007,,,-,67.879997,,,
5/7/2007,,,-,68.25,39.845391,35.589661,35.6
5/4/2007,,,-,68.190002,38.791047,34.598183,34.13
5/3/2007,,,-,67.489998,37.313611,33.1211,33.48
5/2/2007,,,-,66.660004,39.568954,34.729616,33.67
5/1/2007,,,-,66.690002,38.222375,33.694525,33.01
30/4/2007,,,-,67.089996,38.945002,36.100685,35.36
27/4/2007,,,-,67.559998,39.462918,36.252327,35.1
26/4/2007,,,-,66.870003,39.718005,36.373693,35.14
25/4/2007,,,-,67.889999,39.73003,36.335958,35.18
24/4/2007,,,-,67.730003,39.340617,36.211541,34.78
23/4/2007,,,-,68.260002,39.418116,36.182002,34.92
20/4/2007,,,-,68.699997,39.524323,36.189939,35.09
19/4/2007,,,-,67.529999,39.158337,35.985188,35.18
18/4/2007,,,-,68.379997,39.34464,35.819158,34.73
17/4/2007,,,-,68,39.420731,35.912287,34.57
16/4/2007,,,-,68.400002,39.25155,35.75442,34.33
13/4/2007,,,-,67.839996,38.881005,35.396661,34.58
4/12/2007,,,-,66.989998,34.450639,36.135998,32.74
4/11/2007,,,-,67.080002,,,
4/10/2007,,,-,67.160004,37.32854,35.876919,35.67
4/9/2007,,,-,66.529999,37.185493,34.755272,34.12
4/5/2007,,,-,66.860001,39.412535,36.661788,34.89
4/4/2007,,,-,66.809998,38.584755,34.378812,33.98
4/3/2007,,,-,65.830002,,,
4/2/2007,,,-,65.849998,,,
30/3/2007,,,-,65.739998,37.998843,33.680762,34.01
29/3/2007,,,-,65.650002,37.950771,33.642107,34.26
28/3/2007,,,-,66.050003,37.870712,33.556876,34.37
27/3/2007,,,-,65.699997,38.251566,33.758383,34.24
26/3/2007,,,-,65.839996,38.569242,34.011621,34.17
23/3/2007,,,-,65.150002,38.623978,33.956377,33.64
22/3/2007,,,-,65.760002,38.609428,34.042424,33.37
21/3/2007,,,-,65.82,38.734676,34.015229,33.03
20/3/2007,,,-,65.269997,38.142567,33.611286,33.17
19/3/2007,,,-,64.739998,37.804679,33.448521,32.84
16/3/2007,,,-,64.620003,37.390325,33.080868,32.59
15/3/2007,,,-,63.98,37.578424,33.281269,33.34
14/3/2007,,,-,63.939999,37.458736,33.243294,33.21
13/3/2007,,,-,63.720001,37.43921,33.136185,33.07
3/12/2007,,,-,64.370003,34.587671,36.248326,32.87
3/9/2007,,,-,64.25,,,
3/8/2007,,,-,64.480003,36.383631,33.685416,33.8
3/7/2007,,,-,64.300003,39.586016,35.557246,35.88
3/6/2007,,,-,64.150002,,,
3/5/2007,,,-,62.93,39.36207,36.464678,34.73
3/2/2007,,,-,63.709999,,,
3/1/2007,,,-,65.82,38.49339,33.536706,33.41
28/2/2007,,,-,66.480003,38.265118,33.72442,34.79
27/2/2007,,,-,65.410004,38.045528,33.572975,34.89
26/2/2007,,,-,68.099998,39.479985,34.508755,34.87
23/2/2007,,,-,67.720001,39.814399,34.40697,34.77
22/2/2007,,,-,67.150002,39.950478,34.516753,34.45
21/2/2007,,,-,67.349998,40.076121,34.622275,34.34
20/2/2007,,,-,65.309998,40.17747,34.772263,34.27
16/2/2007,,,-,66.360001,39.882208,34.745603,34.15
15/2/2007,,,-,66.410004,39.919387,34.853351,33.87
14/2/2007,,,-,66.370003,39.816424,34.722168,33.97
13/2/2007,,,-,65.839996,39.5947,34.524973,34.33
2/12/2007,,,-,65.669998,,,
2/9/2007,,,-,66.120003,,,
2/8/2007,,,-,65.519997,37.381447,34.198776,34.1
2/7/2007,,,-,64.629997,39.590536,35.521103,35.85
2/6/2007,,,-,64.790001,,,
2/5/2007,,,-,64.309998,39.415105,36.384723,35.34
2/2/2007,,,-,64.279999,39.682051,34.737663,33.48
2/1/2007,,,-,65.220001,0,0,33.02
31/1/2007,,,-,64.830002,39.434881,34.516225,33.11
30/1/2007,,,-,64.220001,39.01419,34.35443,32.98
29/1/2007,,,-,63.77,38.906976,34.158574,33.33
26/1/2007,,,-,64.169998,38.833424,34.188255,33.01
